Date	Confirmed	Deaths	Recovered
04-08-2020	47	1	0
04-08-2020	25	0	0
04-08-2020	2	0	0
04-08-2020	29	3	0
04-08-2020	40	0	0
04-08-2020	6	0	0
04-08-2020	29	2	0
04-08-2020	92	3	0
04-08-2020	651	34	0
04-08-2020	18	1	0
04-08-2020	18548	500	0
04-08-2020	81803	4571	0
04-08-2020	155	1	0
04-08-2020	125	2	0
04-08-2020	422	6	0
04-08-2020	39	0	0
04-08-2020	4075	107	0
04-08-2020	16	0	0
04-08-2020	34	2	0
04-08-2020	38	1	0
04-08-2020	427	7	0
04-08-2020	88	3	0
04-08-2020	6413	154	0
04-08-2020	162	4	0
04-08-2020	149	7	0
04-08-2020	12	0	0
04-08-2020	4	0	0
04-08-2020	12	0	0
04-08-2020	78	0	0
04-08-2020	87	6	0
04-08-2020	17008	323	0
04-08-2020	296	7	0
04-08-2020	15	0	0
04-08-2020	105	0	0
04-08-2020	462	7	0
04-08-2020	0	152	0
04-08-2020	33	0	0
04-08-2020	20	1	0
04-08-2020	39	0	0
04-08-2020	15887	283	0
04-08-2020	27	1	0
04-08-2020	1	0	0
04-09-2020	379	11	0
04-09-2020	22	1	0
04-09-2020	105	6	0
04-09-2020	17	0	0
04-09-2020	16	1	0
04-09-2020	22	2	0
04-09-2020	59	1	0
04-09-2020	55	0	0
04-09-2020	40	0	0
04-09-2020	83	5	0
04-09-2020	16	0	0
04-09-2020	37	2	0
04-09-2020	1493	10	0
04-09-2020	1432	51	0
04-09-2020	8	0	0
04-09-2020	11	0	0
04-09-2020	15	0	0
04-09-2020	56	1	0
04-09-2020	31	0	0
04-09-2020	3	0	0
04-09-2020	32	3	0
04-09-2020	42	0	0
04-09-2020	6	0	0
04-09-2020	29	2	0
04-09-2020	102	3	0
04-09-2020	698	40	0
04-09-2020	28	1	0
04-09-2020	20140	633	0
04-09-2020	87028	5150	0
04-09-2020	155	4	0
04-09-2020	158	3	0
04-09-2020	422	7	0
04-09-2020	43	0	0
04-09-2020	4309	115	0
04-09-2020	22	0	0
04-09-2020	36	2	0
04-09-2020	39	1	0
04-09-2020	456	7	0
04-09-2020	102	5	0
04-09-2020	6665	172	0
04-09-2020	172	4	0
04-09-2020	167	7	0
04-09-2020	12	0	0
04-09-2020	4	0	0
04-09-2020	15	0	0
04-09-2020	82	0	0
04-09-2020	92	6	0
04-09-2020	18803	362	0
04-09-2020	296	7	0
04-09-2020	17	0	0
04-09-2020	107	0	0
04-09-2020	462	8	0
04-09-2020	0	73	0
04-09-2020	40	0	0
04-09-2020	25	1	0
04-09-2020	39	0	0
04-09-2020	17004	359	0
04-09-2020	29	1	0
04-09-2020	1	0	0
04-10-2020	426	11	0
04-10-2020	26	1	0
04-10-2020	112	6	0
04-10-2020	18	0	0
04-10-2020	27	1	0
04-10-2020	22	2	0
04-10-2020	59	1	0
04-10-2020	60	0	0
04-10-2020	43	0	0
04-10-2020	84	5	0
04-10-2020	17	0	0
04-10-2020	39	2	0
04-10-2020	1598	10	0
04-10-2020	1498	53	0
04-10-2020	10	0	0
04-10-2020	11	0	0
04-10-2020	18	0	0
04-10-2020	65	1	0
04-10-2020	34	0	0
04-10-2020	3	0	0
04-10-2020	36	3	0
04-10-2020	43	0	0
04-10-2020	6	0	0
04-10-2020	29	2	0
04-10-2020	102	3	0
04-10-2020	742	40	0
04-10-2020	29	1	0
04-10-2020	21512	723	0
04-10-2020	92384	5820	0
04-10-2020	156	4	0
04-10-2020	172	3	0
04-10-2020	456	8	0
04-10-2020	51	0	0
04-10-2020	4532	115	0
04-10-2020	24	0	0
04-10-2020	36	2	0
04-10-2020	41	1	0
04-10-2020	487	7	0
04-10-2020	102	5	0
04-10-2020	7122	200	0
04-10-2020	182	4	0
04-10-2020	191	7	0
04-10-2020	12	0	0
04-10-2020	5	0	0
04-10-2020	15	0	0
04-10-2020	82	0	0
04-10-2020	117	6	0
04-10-2020	20320	414	0
04-10-2020	318	7	0
04-10-2020	18	0	0
04-10-2020	107	0	0
04-10-2020	530	8	0
04-10-2020	0	0	0
04-10-2020	43	0	0
04-10-2020	26	1	0
04-10-2020	41	0	0
04-10-2020	18077	389	0
04-10-2020	30	1	0
04-10-2020	2	0	0
04-11-2020	446	12	0
04-11-2020	26	1	0
04-11-2020	117	6	0
04-11-2020	19	0	0
04-11-2020	28	1	0
04-11-2020	22	3	0
04-11-2020	60	1	0
04-11-2020	61	0	0
04-11-2020	43	2	0
04-11-2020	87	7	0
04-11-2020	17	0	0
04-11-2020	39	2	0
04-11-2020	1744	11	0
04-11-2020	1506	53	0
04-11-2020	12	0	0
04-11-2020	11	0	0
04-11-2020	21	0	0
04-11-2020	67	1	0
04-11-2020	37	0	0
04-11-2020	3	0	0
04-11-2020	37	3	0
04-11-2020	44	0	0
04-11-2020	6	0	0
04-11-2020	30	2	0
04-11-2020	102	3	0
04-11-2020	767	40	0
04-11-2020	29	1	0
04-11-2020	22584	792	0
04-11-2020	98308	6367	0
04-11-2020	167	4	0
04-11-2020	181	3	0
04-11-2020	456	8	0
04-11-2020	56	0	0
04-11-2020	4847	132	0
04-11-2020	24	0	0
04-11-2020	37	2	0
04-11-2020	43	1	0
04-11-2020	494	7	0
04-11-2020	102	5	0
04-11-2020	7477	200	0
04-11-2020	187	4	0
04-11-2020	194	7	0
04-11-2020	12	0	0
04-11-2020	5	0	0
04-11-2020	16	0	0
04-11-2020	82	0	0
04-11-2020	117	6	0
04-11-2020	20321	458	0
04-11-2020	340	7	0
04-11-2020	19	0	0
04-11-2020	108	0	0
04-11-2020	589	8	0
04-11-2020	0	4	0
04-11-2020	44	0	0
04-11-2020	31	1	0
04-11-2020	42	0	0
04-11-2020	18729	461	0
04-11-2020	31	1	0
04-11-2020	2	0	0
