Date	Confirmed	Deaths	Recovered
03-23-2020	6	1	0
03-23-2020	3	0	0
03-24-2020	135	2	0
03-24-2020	0	0	0
03-24-2020	2	0	0
03-24-2020	2	0	0
03-24-2020	2	0	0
03-24-2020	0	0	0
03-24-2020	86	1	0
03-24-2020	0	0	0
03-24-2020	2	0	0
03-24-2020	13	0	0
03-24-2020	0	0	0
03-24-2020	4	0	0
03-24-2020	6	0	0
03-24-2020	0	0	0
03-24-2020	13	0	0
03-24-2020	0	0	0
03-24-2020	0	0	0
03-24-2020	0	0	0
03-24-2020	662	11	0
03-24-2020	6	0	0
03-24-2020	47	0	0
03-24-2020	0	0	0
03-24-2020	2	0	0
03-24-2020	1	0	0
03-24-2020	0	0	0
03-24-2020	1	0	0
03-24-2020	20	1	0
03-24-2020	2	0	0
03-24-2020	3	0	0
03-24-2020	152	0	0
03-24-2020	20	1	0
03-24-2020	0	0	0
03-24-2020	57	6	0
03-24-2020	88	4	0
03-24-2020	6	1	0
03-24-2020	31	0	0
03-24-2020	226	1	0
03-24-2020	152	0	0
03-24-2020	51	2	0
03-24-2020	42	0	0
03-24-2020	161	1	0
03-24-2020	18	0	0
03-24-2020	375	16	0
03-24-2020	22	0	0
03-24-2020	2	0	0
03-24-2020	0	0	0
03-24-2020	2	0	0
03-24-2020	21	0	0
03-24-2020	29	1	0
03-24-2020	11	0	0
03-24-2020	0	0	0
03-24-2020	0	0	0
03-24-2020	0	0	0
03-24-2020	17	0	0
03-24-2020	0	0	0
03-24-2020	35	1	0
03-24-2020	8	1	0
03-24-2020	3	0	0
03-25-2020	135	2	0
03-25-2020	0	0	0
03-25-2020	2	0	0
03-25-2020	4	0	0
03-25-2020	2	0	0
03-25-2020	0	0	0
03-25-2020	108	1	0
03-25-2020	0	0	0
03-25-2020	3	0	0
03-25-2020	18	0	0
03-25-2020	0	0	0
03-25-2020	5	0	0
03-25-2020	9	0	0
03-25-2020	1	0	0
03-25-2020	15	0	0
03-25-2020	0	0	0
03-25-2020	0	0	0
03-25-2020	0	0	0
03-25-2020	812	13	0
03-25-2020	6	0	0
03-25-2020	53	0	0
03-25-2020	0	0	0
03-25-2020	2	0	0
03-25-2020	2	0	0
03-25-2020	0	0	0
03-25-2020	4	0	0
03-25-2020	24	1	0
03-25-2020	2	0	0
03-25-2020	4	0	0
03-25-2020	187	1	0
03-25-2020	30	1	0
03-25-2020	0	0	0
03-25-2020	68	7	0
03-25-2020	113	5	0
03-25-2020	7	1	0
03-25-2020	38	1	0
03-25-2020	238	2	0
03-25-2020	178	1	0
03-25-2020	68	3	0
03-25-2020	46	0	0
03-25-2020	165	5	0
03-25-2020	24	0	0
03-25-2020	459	17	0
03-25-2020	24	0	0
03-25-2020	3	1	0
03-25-2020	0	0	0
03-25-2020	3	0	0
03-25-2020	24	0	0
03-25-2020	34	1	0
03-25-2020	12	0	0
03-25-2020	0	0	0
03-25-2020	0	0	0
03-25-2020	0	0	0
03-25-2020	17	0	0
03-25-2020	0	0	0
03-25-2020	39	1	0
03-25-2020	10	1	0
03-25-2020	0	0	0
03-26-2020	178	4	0
03-26-2020	0	0	0
03-26-2020	2	0	0
03-26-2020	5	0	0
03-26-2020	3	0	0
03-26-2020	0	0	0
03-26-2020	131	1	0
03-26-2020	0	0	0
03-26-2020	3	0	0
03-26-2020	19	0	0
03-26-2020	0	0	0
03-26-2020	10	0	0
03-26-2020	9	0	0
03-26-2020	2	0	0
03-26-2020	29	0	0
03-26-2020	0	0	0
03-26-2020	0	0	0
03-26-2020	0	0	0
03-26-2020	1229	21	0
03-26-2020	7	0	0
03-26-2020	60	0	0
03-26-2020	0	0	0
03-26-2020	2	0	0
03-26-2020	2	0	0
03-26-2020	0	0	0
03-26-2020	4	0	0
03-26-2020	24	1	0
03-26-2020	6	0	0
03-26-2020	7	0	0
03-26-2020	256	1	0
03-26-2020	30	1	0
03-26-2020	0	0	0
03-26-2020	105	8	0
03-26-2020	113	5	0
03-26-2020	9	1	0
03-26-2020	54	2	0
03-26-2020	293	3	0
03-26-2020	223	2	0
03-26-2020	71	3	0
03-26-2020	54	0	0
03-26-2020	195	5	0
03-26-2020	26	0	0
03-26-2020	542	19	0
03-26-2020	25	0	0
03-26-2020	3	1	0
03-26-2020	0	0	0
03-26-2020	3	0	0
03-26-2020	31	0	0
03-26-2020	37	1	0
03-26-2020	13	0	0
03-26-2020	2	0	0
03-26-2020	0	0	0
03-26-2020	0	0	0
03-26-2020	18	0	0
03-26-2020	0	0	0
03-26-2020	50	1	0
03-26-2020	11	1	0
03-26-2020	3	0	0
03-27-2020	220	4	0
03-27-2020	0	0	0
03-27-2020	2	0	0
03-27-2020	5	0	0
03-27-2020	3	0	0
03-27-2020	0	0	0
03-27-2020	147	1	0
03-27-2020	0	0	0
03-27-2020	9	0	0
03-27-2020	27	0	0
03-27-2020	0	0	0
03-27-2020	12	0	0
03-27-2020	17	0	0
03-27-2020	3	0	0
03-27-2020	33	1	0
03-27-2020	0	0	0
03-27-2020	0	0	0
03-27-2020	0	0	0
03-27-2020	1465	26	0
03-27-2020	10	0	0
03-27-2020	65	0	0
03-27-2020	0	0	0
03-27-2020	2	0	0
03-27-2020	4	0	0
03-27-2020	0	0	0
03-27-2020	6	0	0
03-27-2020	24	1	0
03-27-2020	6	0	0
03-27-2020	8	0	0
03-27-2020	321	3	0
03-27-2020	30	1	0
03-27-2020	0	0	0
03-27-2020	149	8	0
03-27-2020	164	6	0
03-27-2020	13	1	0
03-27-2020	54	3	0
03-27-2020	341	3	0
03-27-2020	279	3	0
03-27-2020	90	3	0
03-27-2020	59	0	0
03-27-2020	239	6	0
03-27-2020	32	0	0
03-27-2020	574	20	0
03-27-2020	32	0	0
03-27-2020	3	1	0
03-27-2020	0	0	0
03-27-2020	3	0	0
03-27-2020	34	0	0
03-27-2020	44	1	0
03-27-2020	17	0	0
03-27-2020	2	0	0
03-27-2020	0	0	0
03-27-2020	0	0	0
03-27-2020	20	0	0
03-27-2020	0	0	0
03-27-2020	12	0	0
03-27-2020	61	1	0
03-27-2020	13	1	0
03-27-2020	3	0	0
03-28-2020	220	4	0
03-28-2020	0	0	0
03-28-2020	2	0	0
03-28-2020	5	0	0
03-28-2020	3	0	0
03-28-2020	1	0	0
03-28-2020	168	2	0
03-28-2020	0	0	0
03-28-2020	12	0	0
03-28-2020	31	0	0
03-28-2020	0	0	0
03-28-2020	14	0	0
03-28-2020	21	0	0
03-28-2020	5	0	0
03-28-2020	47	1	0
03-28-2020	2	0	0
03-28-2020	0	0	0
03-28-2020	0	0	0
03-28-2020	1465	26	0
03-28-2020	11	1	0
03-28-2020	68	1	0
03-28-2020	0	0	0
03-28-2020	2	0	0
03-28-2020	7	0	0
03-28-2020	0	0	0
03-28-2020	8	0	0
03-28-2020	32	1	0
03-28-2020	9	0	0
03-28-2020	12	0	0
03-28-2020	403	4	0
03-28-2020	41	1	0
03-28-2020	0	0	0
03-28-2020	183	8	0
03-28-2020	164	6	0
03-28-2020	14	1	0
03-28-2020	76	3	0
03-28-2020	413	6	0
03-28-2020	308	4	0
03-28-2020	93	4	0
03-28-2020	67	0	0
03-28-2020	274	6	0
03-28-2020	47	0	0
03-28-2020	591	25	0
03-28-2020	34	0	0
03-28-2020	3	1	0
03-28-2020	0	0	0
03-28-2020	3	0	0
03-28-2020	34	0	0
03-28-2020	50	1	0
03-28-2020	23	0	0
03-28-2020	3	0	0
03-28-2020	0	0	0
03-28-2020	0	0	0
03-28-2020	24	0	0
03-28-2020	0	0	0
03-28-2020	83	3	0
03-28-2020	16	1	0
03-28-2020	3	0	0
03-29-2020	270	6	0
03-29-2020	0	0	0
03-29-2020	2	0	0
03-29-2020	5	0	0
03-29-2020	3	0	0
03-29-2020	1	0	0
03-29-2020	168	3	0
03-29-2020	0	0	0
03-29-2020	12	0	0
03-29-2020	43	0	0
03-29-2020	1	0	0
03-29-2020	18	0	0
03-29-2020	25	0	0
03-29-2020	8	0	0
03-29-2020	51	1	0
03-29-2020	2	0	0
03-29-2020	0	0	0
03-29-2020	0	0	0
03-29-2020	1829	32	0
03-29-2020	15	1	0
03-29-2020	74	1	0
03-29-2020	0	0	0
03-29-2020	3	0	0
03-29-2020	8	0	0
03-29-2020	0	0	0
03-29-2020	11	0	0
03-29-2020	36	1	0
03-29-2020	10	0	0
03-29-2020	12	0	0
03-29-2020	431	4	0
03-29-2020	53	2	0
03-29-2020	0	0	0
03-29-2020	195	8	0
03-29-2020	164	6	0
03-29-2020	14	1	0
03-29-2020	76	3	0
03-29-2020	484	7	0
03-29-2020	340	4	0
03-29-2020	113	4	0
03-29-2020	67	0	0
03-29-2020	277	6	0
03-29-2020	64	0	0
03-29-2020	646	25	0
03-29-2020	41	1	0
03-29-2020	4	1	0
03-29-2020	0	0	0
03-29-2020	3	0	0
03-29-2020	34	0	0
03-29-2020	58	1	0
03-29-2020	29	0	0
03-29-2020	6	0	0
03-29-2020	0	0	0
03-29-2020	0	0	0
03-29-2020	29	1	0
03-29-2020	0	0	0
03-29-2020	0	1	0
03-29-2020	98	3	0
03-29-2020	16	1	0
03-29-2020	3	0	0
03-30-2020	283	7	0
03-30-2020	0	0	0
03-30-2020	2	0	0
03-30-2020	5	0	0
03-30-2020	3	0	0
03-30-2020	1	0	0
03-30-2020	187	3	0
03-30-2020	0	0	0
03-30-2020	12	0	0
03-30-2020	43	0	0
03-30-2020	1	0	0
03-30-2020	18	0	0
03-30-2020	25	0	0
03-30-2020	8	0	0
03-30-2020	60	1	0
03-30-2020	2	0	0
03-30-2020	0	0	0
03-30-2020	0	0	0
03-30-2020	2474	44	0
03-30-2020	18	1	0
03-30-2020	93	1	0
03-30-2020	0	0	0
03-30-2020	4	0	0
03-30-2020	9	0	0
03-30-2020	0	0	0
03-30-2020	13	0	0
03-30-2020	36	1	0
03-30-2020	14	0	0
03-30-2020	17	0	0
03-30-2020	464	4	0
03-30-2020	53	2	0
03-30-2020	0	0	0
03-30-2020	291	9	0
03-30-2020	224	7	0
03-30-2020	14	1	0
03-30-2020	111	3	0
03-30-2020	515	7	0
03-30-2020	374	6	0
03-30-2020	123	6	0
03-30-2020	71	0	0
03-30-2020	309	6	0
03-30-2020	68	0	0
03-30-2020	848	28	0
03-30-2020	44	1	0
03-30-2020	4	1	0
03-30-2020	0	0	0
03-30-2020	4	0	0
03-30-2020	34	0	0
03-30-2020	58	1	0
03-30-2020	31	0	0
03-30-2020	6	0	0
03-30-2020	0	0	0
03-30-2020	0	0	0
03-30-2020	35	1	0
03-30-2020	0	0	0
03-30-2020	0	0	0
03-30-2020	109	4	0
03-30-2020	16	1	0
03-30-2020	4	0	0
03-31-2020	313	7	0
03-31-2020	2	0	0
03-31-2020	8	0	0
03-31-2020	3	0	0
03-31-2020	1	0	0
03-31-2020	212	3	0
03-31-2020	15	0	0
03-31-2020	53	0	0
03-31-2020	2	0	0
03-31-2020	21	0	0
03-31-2020	33	0	0
03-31-2020	8	0	0
03-31-2020	83	1	0
03-31-2020	3	0	0
03-31-2020	3019	54	0
03-31-2020	21	1	0
03-31-2020	99	4	0
03-31-2020	4	0	0
03-31-2020	10	0	0
03-31-2020	13	0	0
03-31-2020	40	1	0
03-31-2020	14	0	0
03-31-2020	21	0	0
03-31-2020	502	7	0
03-31-2020	57	2	0
03-31-2020	371	13	0
03-31-2020	224	7	0
03-31-2020	17	1	0
03-31-2020	125	4	0
03-31-2020	603	7	0
03-31-2020	397	6	0
03-31-2020	136	6	0
03-31-2020	80	0	0
03-31-2020	309	10	0
03-31-2020	88	0	0
03-31-2020	890	30	0
03-31-2020	45	1	0
03-31-2020	6	1	0
03-31-2020	3	0	0
03-31-2020	43	0	0
03-31-2020	73	1	0
03-31-2020	33	0	0
03-31-2020	9	0	0
03-31-2020	43	1	0
03-31-2020	2	0	0
03-31-2020	0	0	0
03-31-2020	126	4	0
03-31-2020	24	1	0
03-31-2020	6	0	0
04-01-2020	313	7	0
04-01-2020	1	0	0
04-01-2020	2	0	0
04-01-2020	8	0	0
04-01-2020	3	0	0
04-01-2020	1	0	0
04-01-2020	249	3	0
04-01-2020	18	0	0
04-01-2020	68	0	0
04-01-2020	2	0	0
04-01-2020	27	0	0
04-01-2020	38	0	0
04-01-2020	9	0	0
04-01-2020	110	1	0
04-01-2020	4	0	0
04-01-2020	3518	64	0
04-01-2020	23	1	0
04-01-2020	107	4	0
04-01-2020	4	0	0
04-01-2020	10	0	0
04-01-2020	13	1	0
04-01-2020	42	1	0
04-01-2020	15	0	0
04-01-2020	26	0	0
04-01-2020	606	10	0
04-01-2020	78	2	0
04-01-2020	1	0	0
04-01-2020	371	13	0
04-01-2020	224	7	0
04-01-2020	21	1	0
04-01-2020	183	6	0
04-01-2020	733	9	0
04-01-2020	434	7	0
04-01-2020	151	8	0
04-01-2020	80	0	0
04-01-2020	388	10	0
04-01-2020	99	0	0
04-01-2020	956	32	0
04-01-2020	49	1	0
04-01-2020	7	1	0
04-01-2020	3	0	0
04-01-2020	49	0	0
04-01-2020	78	2	0
04-01-2020	39	0	0
04-01-2020	10	0	0
04-01-2020	45	1	0
04-01-2020	2	0	0
04-01-2020	0	1	0
04-01-2020	149	5	0
04-01-2020	25	1	0
04-01-2020	7	0	0
04-02-2020	359	8	0
04-02-2020	1	0	0
04-02-2020	3	0	0
04-02-2020	9	0	0
04-02-2020	3	0	0
04-02-2020	1	0	0
04-02-2020	250	3	0
04-02-2020	18	0	0
04-02-2020	82	0	0
04-02-2020	2	0	0
04-02-2020	28	0	0
04-02-2020	43	1	0
04-02-2020	9	0	0
04-02-2020	142	1	0
04-02-2020	5	0	0
04-02-2020	4045	78	0
04-02-2020	25	1	0
04-02-2020	108	6	0
04-02-2020	4	0	0
04-02-2020	12	0	0
04-02-2020	18	1	0
04-02-2020	48	2	0
04-02-2020	18	1	0
04-02-2020	26	0	0
04-02-2020	656	13	0
04-02-2020	90	2	0
04-02-2020	1	0	0
04-02-2020	493	14	0
04-02-2020	314	9	0
04-02-2020	23	1	0
04-02-2020	254	6	0
04-02-2020	849	15	0
04-02-2020	450	7	0
04-02-2020	173	9	0
04-02-2020	89	0	0
04-02-2020	453	10	0
04-02-2020	111	1	0
04-02-2020	1019	36	0
04-02-2020	54	1	0
04-02-2020	7	1	0
04-02-2020	3	0	0
04-02-2020	54	0	0
04-02-2020	91	2	0
04-02-2020	44	0	0
04-02-2020	14	1	0
04-02-2020	74	2	0
04-02-2020	2	0	0
04-02-2020	0	0	0
04-02-2020	160	5	0
04-02-2020	28	1	0
04-02-2020	8	0	0
04-03-2020	443	12	0
04-03-2020	1	0	0
04-03-2020	3	0	0
04-03-2020	10	0	0
04-03-2020	3	0	0
04-03-2020	1	0	0
04-03-2020	307	3	0
04-03-2020	1	0	0
04-03-2020	19	0	0
04-03-2020	94	0	0
04-03-2020	2	0	0
04-03-2020	37	0	0
04-03-2020	52	1	0
04-03-2020	10	0	0
04-03-2020	173	2	0
04-03-2020	5	0	0
04-03-2020	4566	89	0
04-03-2020	28	1	0
04-03-2020	118	6	0
04-03-2020	4	0	0
04-03-2020	16	0	0
04-03-2020	18	1	0
04-03-2020	53	2	0
04-03-2020	18	1	0
04-03-2020	30	0	0
04-03-2020	711	13	0
04-03-2020	97	2	0
04-03-2020	1	0	0
04-03-2020	493	14	0
04-03-2020	390	10	0
04-03-2020	23	1	0
04-03-2020	304	8	0
04-03-2020	966	16	0
04-03-2020	497	7	0
04-03-2020	180	9	0
04-03-2020	93	0	0
04-03-2020	486	13	0
04-03-2020	139	1	0
04-03-2020	1019	36	0
04-03-2020	57	1	0
04-03-2020	11	1	0
04-03-2020	3	0	0
04-03-2020	61	1	0
04-03-2020	95	2	0
04-03-2020	51	0	0
04-03-2020	14	1	0
04-03-2020	81	2	0
04-03-2020	2	0	0
04-03-2020	0	2	0
04-03-2020	177	6	0
04-03-2020	33	1	0
04-03-2020	8	0	0
04-04-2020	443	12	0
04-04-2020	1	0	0
04-04-2020	3	0	0
04-04-2020	11	0	0
04-04-2020	4	0	0
04-04-2020	2	0	0
04-04-2020	307	5	0
04-04-2020	2	0	0
04-04-2020	22	0	0
04-04-2020	100	1	0
04-04-2020	2	0	0
04-04-2020	44	0	0
04-04-2020	55	1	0
04-04-2020	10	0	0
04-04-2020	210	2	0
04-04-2020	5	0	0
04-04-2020	4605	93	0
04-04-2020	28	1	0
04-04-2020	131	6	0
04-04-2020	4	0	0
04-04-2020	16	0	0
04-04-2020	19	1	0
04-04-2020	57	2	0
04-04-2020	20	2	0
04-04-2020	31	1	0
04-04-2020	786	14	0
04-04-2020	97	2	0
04-04-2020	2	0	0
04-04-2020	638	15	0
04-04-2020	390	10	0
04-04-2020	23	2	0
04-04-2020	353	13	0
04-04-2020	1112	17	0
04-04-2020	529	8	0
04-04-2020	185	11	0
04-04-2020	93	0	0
04-04-2020	538	13	0
04-04-2020	152	1	0
04-04-2020	1148	39	0
04-04-2020	59	1	0
04-04-2020	12	2	0
04-04-2020	3	0	0
04-04-2020	73	1	0
04-04-2020	105	2	0
04-04-2020	58	0	0
04-04-2020	16	1	0
04-04-2020	1	0	0
04-04-2020	81	3	0
04-04-2020	2	0	0
04-04-2020	203	6	0
04-04-2020	37	1	0
04-04-2020	9	0	0
04-05-2020	566	12	0
04-05-2020	1	0	0
04-05-2020	0	0	0
04-05-2020	11	0	0
04-05-2020	4	0	0
04-05-2020	2	0	0
04-05-2020	386	6	0
04-05-2020	2	0	0
04-05-2020	22	0	0
04-05-2020	103	1	0
04-05-2020	2	0	0
04-05-2020	44	0	0
04-05-2020	57	2	0
04-05-2020	11	0	0
04-05-2020	230	2	0
04-05-2020	5	0	0
04-05-2020	5955	132	0
04-05-2020	28	2	0
04-05-2020	137	7	0
04-05-2020	4	0	0
04-05-2020	27	0	0
04-05-2020	19	1	0
04-05-2020	62	2	0
04-05-2020	20	2	0
04-05-2020	31	1	0
04-05-2020	834	14	0
04-05-2020	103	3	0
04-05-2020	3	0	0
04-05-2020	799	19	0
04-05-2020	442	16	0
04-05-2020	23	2	0
04-05-2020	372	13	0
04-05-2020	1209	18	0
04-05-2020	568	8	0
04-05-2020	191	11	0
04-05-2020	95	1	0
04-05-2020	555	13	0
04-05-2020	168	1	0
04-05-2020	1207	39	0
04-05-2020	69	1	0
04-05-2020	17	2	0
04-05-2020	3	0	0
04-05-2020	73	1	0
04-05-2020	107	2	0
04-05-2020	65	0	0
04-05-2020	16	2	0
04-05-2020	1	0	0
04-05-2020	116	5	0
04-05-2020	2	0	0
04-05-2020	0	0	0
04-05-2020	221	6	0
04-05-2020	37	1	0
04-05-2020	9	0	0
04-06-2020	588	13	0
04-06-2020	1	0	0
04-06-2020	3	0	0
04-06-2020	11	0	0
04-06-2020	5	0	0
04-06-2020	2	0	0
04-06-2020	417	7	0
04-06-2020	2	0	0
04-06-2020	22	0	0
04-06-2020	108	1	0
04-06-2020	2	0	0
04-06-2020	44	0	0
04-06-2020	65	3	0
04-06-2020	11	0	0
04-06-2020	239	2	0
04-06-2020	5	0	0
04-06-2020	1	0	0
04-06-2020	6377	147	0
04-06-2020	28	2	0
04-06-2020	141	7	0
04-06-2020	4	0	0
04-06-2020	29	1	0
04-06-2020	19	1	0
04-06-2020	62	2	0
04-06-2020	22	2	0
04-06-2020	32	1	0
04-06-2020	882	14	0
04-06-2020	106	3	0
04-06-2020	3	0	0
04-06-2020	946	25	0
04-06-2020	462	18	0
04-06-2020	23	2	0
04-06-2020	373	13	0
04-06-2020	1326	19	0
04-06-2020	583	9	0
04-06-2020	206	11	0
04-06-2020	95	1	0
04-06-2020	579	13	0
04-06-2020	174	2	0
04-06-2020	1207	39	0
04-06-2020	69	1	0
04-06-2020	20	3	0
04-06-2020	4	0	0
04-06-2020	73	1	0
04-06-2020	111	2	0
04-06-2020	71	0	0
04-06-2020	16	2	0
04-06-2020	1	0	0
04-06-2020	135	6	0
04-06-2020	2	0	0
04-06-2020	43	0	0
04-06-2020	221	6	0
04-06-2020	37	1	0
04-06-2020	11	0	0
04-07-2020	634	15	0
04-07-2020	1	0	0
04-07-2020	3	0	0
04-07-2020	12	0	0
04-07-2020	5	0	0
04-07-2020	2	0	0
04-07-2020	442	7	0
04-07-2020	2	0	0
04-07-2020	22	0	0
04-07-2020	124	2	0
04-07-2020	2	0	0
04-07-2020	49	0	0
04-07-2020	68	3	0
04-07-2020	11	0	0
04-07-2020	252	2	0
04-07-2020	5	0	0
04-07-2020	1	0	0
04-07-2020	6936	169	0
04-07-2020	28	2	0
04-07-2020	143	9	0
04-07-2020	4	0	0
04-07-2020	29	1	0
04-07-2020	19	1	0
04-07-2020	62	2	0
04-07-2020	22	2	0
04-07-2020	32	1	0
04-07-2020	931	15	0
04-07-2020	106	3	0
04-07-2020	3	0	0
04-07-2020	1016	28	0
04-07-2020	525	21	0
04-07-2020	23	2	0
04-07-2020	530	16	0
04-07-2020	1404	19	0
04-07-2020	622	9	0
04-07-2020	217	13	0
04-07-2020	95	1	0
04-07-2020	589	21	0
04-07-2020	192	2	0
04-07-2020	1285	43	0
04-07-2020	76	1	0
04-07-2020	21	3	0
04-07-2020	4	0	0
04-07-2020	88	1	0
04-07-2020	111	2	0
04-07-2020	81	0	0
04-07-2020	16	2	0
04-07-2020	1	0	0
04-07-2020	157	7	0
04-07-2020	2	0	0
04-07-2020	42	0	0
04-07-2020	243	6	0
04-07-2020	50	1	0
04-07-2020	11	0	0
04-08-2020	674	16	0
04-08-2020	1	0	0
04-08-2020	3	0	0
04-08-2020	13	0	0
04-08-2020	5	0	0
04-08-2020	3	0	0
04-08-2020	462	7	0
04-08-2020	2	0	0
04-08-2020	28	0	0
04-08-2020	146	3	0
04-08-2020	2	0	0
04-08-2020	50	0	0
04-08-2020	73	3	0
04-08-2020	11	0	0
04-08-2020	271	2	0
04-08-2020	5	0	0
04-08-2020	2	0	0
04-08-2020	7559	198	0
04-08-2020	28	2	0
04-08-2020	148	10	0
04-08-2020	4	0	0
04-08-2020	34	3	0
04-08-2020	19	1	0
04-08-2020	64	2	0
04-08-2020	25	2	0
04-08-2020	34	1	0
04-08-2020	1016	17	0
04-08-2020	117	4	0
04-08-2020	3	0	0
04-08-2020	1179	32	0
04-08-2020	580	22	0
04-08-2020	33	2	0
04-08-2020	547	17	0
04-08-2020	1454	31	0
04-08-2020	676	10	0
04-08-2020	223	13	0
04-08-2020	99	1	0
04-08-2020	617	21	0
04-08-2020	218	2	0
04-08-2020	1380	46	0
04-08-2020	76	1	0
04-08-2020	23	3	0
04-08-2020	4	0	0
04-08-2020	99	2	0
04-08-2020	120	1	0
04-08-2020	90	0	0
04-08-2020	19	2	0
04-08-2020	1	0	0
04-08-2020	157	7	0
04-08-2020	1	0	0
04-08-2020	167	2	0
04-08-2020	263	7	0
04-08-2020	56	2	0
04-08-2020	13	0	0
04-09-2020	674	16	0
04-09-2020	1	0	0
04-09-2020	3	0	0
04-09-2020	13	0	0
04-09-2020	5	0	0
04-09-2020	3	0	0
04-09-2020	484	8	0
04-09-2020	2	0	0
04-09-2020	29	0	0
04-09-2020	156	3	0
04-09-2020	2	0	0
04-09-2020	50	0	0
04-09-2020	75	3	0
04-09-2020	11	0	0
04-09-2020	303	2	0
04-09-2020	8	0	0
04-09-2020	3	0	0
04-09-2020	7955	223	0
04-09-2020	28	2	0
04-09-2020	149	10	0
04-09-2020	4	0	0
04-09-2020	40	3	0
04-09-2020	20	1	0
04-09-2020	69	2	0
04-09-2020	25	2	0
04-09-2020	34	1	0
04-09-2020	1079	17	0
04-09-2020	117	4	0
04-09-2020	3	0	0
04-09-2020	1280	33	0
04-09-2020	580	33	0
04-09-2020	33	2	0
04-09-2020	641	20	0
04-09-2020	1530	36	0
04-09-2020	724	10	0
04-09-2020	237	14	0
04-09-2020	102	1	0
04-09-2020	633	21	0
04-09-2020	228	2	0
04-09-2020	1380	46	0
04-09-2020	76	1	0
04-09-2020	24	3	0
04-09-2020	4	0	0
04-09-2020	112	2	0
04-09-2020	136	1	0
04-09-2020	95	0	0
04-09-2020	20	2	0
04-09-2020	1	0	0
04-09-2020	168	9	0
04-09-2020	1	0	0
04-09-2020	4	2	0
04-09-2020	274	7	0
04-09-2020	67	2	0
04-09-2020	15	0	0
04-10-2020	766	20	0
04-10-2020	1	0	0
04-10-2020	7	0	0
04-10-2020	13	0	0
04-10-2020	8	0	0
04-10-2020	3	0	0
04-10-2020	511	9	0
04-10-2020	2	0	0
04-10-2020	30	0	0
04-10-2020	173	3	0
